id,title,abstract,authors,journal_conference_name,publisher,year,doi,group_name,topic_id,probability,topic_name
4990,discovery high proper motion dwarf binary mass jab,"We report the discovery of the wide L1.5+L4.5 binary 2MASS J15200224-4422419AB, identified during spectroscopic followup of high proper motion sources selected from the Two Micron All Sky Survey. This source was independently identified by Kendall et al. in the SuperCOSMOS Sky Survey. Resolved JHK photometry and low resolution near-infrared spectroscopy demonstrate that this system is composed of two well-separated (1""174+/-0""016) L dwarfs. Component classifications are derived using both spectral ratios and comparison to near-infrared spectra of previously classified field L dwarfs. Physical association for the pair is deduced from the large (mu = 0""73+/-0""03 /yr) common proper motion of the components and their similar spectrophotometric distances (19+/-2 pc). The projected separation of the binary, 22+/-2 AU, is consistent with maximum separation/total system mass trends for very low mass binaries. The 2MASS J1520-4422 system exhibits both large tangential (66+/-7 km/s) and radial velocities (-70+/-18 km/s), and its motion in the local standard of rest suggests that it is an old member of the Galactic disk population. This system joins a growing list of well-separated (>0""5), very low mass binaries, and is an excellent target for resolved optical spectroscopy to constrain its age as well as trace activity/rotation trends near the hydrogen-burning limit.","['Adam J. Burgasser, Dagny L. Looper, J. Davy Kirkpatrick, Michael C. Liu']","Astrophys.J.658:557-568,2007",arXiv,2006,10.1086/511518,astro-ph,39,1.0,"dwarf, dwarfs, brown, brown dwarf, dwarft"
2997,plug play generative networks conditional iterative generation images latent space,"Generating high-resolution, photo-realistic images has been a long-standing goal in machine learning. Recently, Nguyen et al. (2016) showed one interesting way to synthesize novel images by performing gradient ascent in the latent space of a generator network to maximize the activations of one or multiple neurons in a separate classifier network. In this paper we extend this method by introducing an additional prior on the latent code, improving both sample quality and sample diversity, leading to a state-of-the-art generative model that produces high quality images at higher resolutions (227x227) than previous generative models, and does so for all 1000 ImageNet categories. In addition, we provide a unified probabilistic interpretation of related activation maximization methods and call the general class of models ""Plug and Play Generative Networks"". PPGNs are composed of 1) a generator network G that is capable of drawing a wide range of image types and 2) a replaceable ""condition"" network C that tells the generator what to draw. We demonstrate the generation of images conditioned on a class (when C is an ImageNet or MIT Places classification network) and also conditioned on a caption (when C is an image captioning network). Our method also improves the state of the art of Multifaceted Feature Visualization, which generates the set of synthetic inputs that activate a neuron in order to better understand how deep neural networks operate. Finally, we show that our model performs reasonably well at the task of image inpainting. While image models are used in this paper, the approach is modality-agnostic and can be applied to many types of data.","['Anh Nguyen, Jeff Clune, Yoshua Bengio, Alexey Dosovitskiy, Jason Yosinski']",,arXiv,2016,,cs.CV,2,0.5636938178157223,"image, deep, learning, scene, neural"
4076,fermionic casimir densities conical space circular boundary magnetic flux,"The vacuum expectation value (VEV) of the energy-momentum tensor for a massive fermionic field is investigated in a (2+1)-dimensional conical spacetime in the presence of a circular boundary and an infinitely thin magnetic flux located at the cone apex. The MIT bag boundary condition is assumed on the circle. At the cone apex we consider a special case of boundary conditions for irregular modes, when the MIT bag boundary condition is imposed at a finite radius, which is then taken to zero. The presence of the magnetic flux leads to the Aharonov-Bohm-like effect on the VEV of the energy-momentum tensor. For both exterior and interior regions, the VEV is decomposed into boundary-free and boundary-induced parts. Both these parts are even periodic functions of the magnetic flux with the period equal to the flux quantum. The boundary-free part in the radial stress is equal to the energy density. Near the circle, the boundary-induced part in the VEV dominates and for a massless field the vacuum energy density is negative inside the circle and positive in the exterior region. Various special cases are considered.","['E. R. Bezerra de Mello, F. Moraes, A. A. Saharian']",Phys. Rev. D 85 (2012) 045016,arXiv,2011,10.1103/PhysRevD.85.045016,hep-th,24,0.5413015011440787,"casimir, casimir effect, fermionic, casimir energy, fermionic casimir"
6693,equivalence principle higher dimensional moebius group hidden antisymmetric tensor quantum mechanics,"We show that the recently formulated Equivalence Principle (EP) implies a basic cocycle condition both in Euclidean and Minkowski spaces, which holds in any dimension. This condition, that in one-dimension is sufficient to fix the Schwarzian equation [6], implies a fundamental higher dimensional Moebius invariance which in turn univocally fixes the quantum version of the Hamilton-Jacobi equation. This holds also in the relativistic case, so that we obtain both the time-dependent Schroedinger equation and the Klein-Gordon equation in any dimension. We then show that the EP implies that masses are related by maps induced by the coordinate transformations connecting different physical systems. Furthermore, we show that the minimal coupling prescription, and therefore gauge invariance, arises quite naturally in implementing the EP. Finally, we show that there is an antisymmetric two-tensor which underlies Quantum Mechanics and sheds new light on the nature of the Quantum Hamilton-Jacobi equation.","['Gaetano Bertoldi, Alon E. Faraggi, Marco Matone']",Class.Quant.Grav. 17 (2000) 3965,arXiv,1999,10.1088/0264-9381/17/19/302,hep-th,-1,0.0,Other
2878,social events timevarying mobile phone graph,"The large-scale study of human mobility has been significantly enhanced over the last decade by the massive use of mobile phones in urban populations. Studying the activity of mobile phones allows us, not only to infer social networks between individuals, but also to observe the movements of these individuals in space and time. In this work, we investigate how these two related sources of information can be integrated within the context of detecting and analyzing large social events. We show that large social events can be characterized not only by an anomalous increase in activity of the antennas in the neighborhood of the event, but also by an increase in social relationships of the attendants present in the event. Moreover, having detected a large social event via increased antenna activity, we can use the network connections to infer whether an unobserved user was present at the event. More precisely, we address the following three challenges: (i) automatically detecting large social events via increased antenna activity; (ii) characterizing the social cohesion of the detected event; and (iii) analyzing the feasibility of inferring whether unobserved users were in the event.","['Carlos Sarraute, Jorge Brea, Javier Burroni, Klaus Wehmuth, Artur Ziviani, J. I. Alvarez-Hamelin']",,arXiv,2017,,cs.SI,93,1.0,"mobile, social, mobile phone, phone, networks"
3280,new model strange stars,"In the present work, we attempt to find a new class of solutions for the spherically symmetric perfect fluid sphere by employing the Homotopy Perturbation Method (HPM), a new tool via which the mass polynomial function facilitates to tackle the Einstein field equations. A set of interior solutions found on the basis of the simplest MIT bag model equation of state (EOS) in the form $p=\frac{1}{3}(\rho-4B)$ where $B$ is the bag constant. The proposed interior metric for the stellar system is consistent with the exterior Schwarzschild spacetime on the boundary. In addition, we also conduct a detailed study on different tests, viz. the energy conditions, TOV equation, adiabatic index, Buchdahl limit, etc., to verify the physical validity of the proposed model. The numerical value of the used parameters is predicted for different strange star candidates, for different chosen values of the bag constant. In a nutshell, by exploiting HPM technique first time ever in the field of relativistic astrophysics, we have predicted in the present literature a singularity-free and stable stellar model which is suitable to describe ultra-dense objects, like strange (quark) stars.","['Debabrata Deb, Sourav Roy Chowdhury, Saibal Ray, Farook Rahaman']","General Relativity and Gravitation, Volume 50, Issue 9, article
  id. 112, 18 pp (2018)",arXiv,2015,10.1007/s10714-018-2434-9,gr-qc,30,0.8429122760354167,"stars, compact, hybrid, hybrid stars, compact stars"
678,compact lstmsvm fusion model longduration cardiovascular diseases detection,"Globally, cardiovascular diseases (CVDs) are the leading cause of mortality, accounting for an estimated 17.9 million deaths annually. One critical clinical objective is the early detection of CVDs using electrocardiogram (ECG) data, an area that has received significant attention from the research community. Recent advancements based on machine learning and deep learning have achieved great progress in this domain. However, existing methodologies exhibit inherent limitations, including inappropriate model evaluations and instances of data leakage. In this study, we present a streamlined workflow paradigm for preprocessing ECG signals into consistent 10-second durations, eliminating the need for manual feature extraction/beat detection. We also propose a hybrid model of Long Short-Term Memory (LSTM) with Support Vector Machine (SVM) for fraud detection. This architecture consists of two LSTM layers and an SVM classifier, which achieves a SOTA results with an Average precision score of 0.9402 on the MIT-BIH arrhythmia dataset and 0.9563 on the MIT-BIH atrial fibrillation dataset. Based on the results, we believe our method can significantly benefit the early detection and management of CVDs.",['Siyang Wu'],,arXiv,2023,,eess.SP,5,0.9252398601463397,"ecg, classification, arrhythmia, convolutional, using"
3329,gate voltage control long dna coherent transport insulator surface,"We investigate the coherent transport properties of a DNA chain on a substrate which is subjected to a uniform electric field perpendicular to the surface. On the basis of the effective tight-binding model which simulates charge transport through DNA, the transmission coefficient, Lyapunov exponent, and localization length are numerically calculated by using the transfer-matrix method. It is found that an isolated extended state may appear at the Fermi level for a certain gate voltage when the interaction strength between the chain and the substrate is position dependent but independent of the base-pair sequence, leading to the gate voltage induced Metal-insulator transition (MIT). Moreover, conductance and current-voltage characteristics are also calculated. The relationship of Lyapunov exponent distribution to the current-voltage characteristics is discussed. Two different conduction mechanisms are proposed depending on effectively delocalized states and isolated extended states, respectively. These results may provide perspectives for experimental work aimed at controlling charge transport through DNA-based nanodevices.","['Zhi-Jie Qin, Le Wang, Gui-Ping Zhang']",,arXiv,2015,,cond-mat.mes-hall,0,1.0,"metalinsulator, transition, metalinsulator transition, films, mott"
5219,example hidden flavor sector,"We exemplify earlier general considerations on flavor symmetry breaking employing a hidden sector and exploiting supersymmetry in a specific model. The model is at best a caricature of reality, but it is sufficient to display mechanisms for the natural emergence of minimal low-energy Higgs structure, non-trivial texture zeros and symmetry, and coupling to the standard model only through Higgs fields, which could be considerably more general.","['Brian Patt, David Tucker-Smith, Frank Wilczek']",,arXiv,2005,,hep-ph,82,1.0,"flavor, lepton, flavor violation, flavour, violation"
6548,mass moderately rotating strange stars mit bag model lmxbs,"We compute the maximum mass of moderately rotating strange stars as a function of the strange quark mass, of the QCD coupling constant, $\alpha_c$, and of the bag constant (vacuum energy density), $B$, in the MIT bag model of quark matter with lowest order quark-gluon interactions. For a fixed value of $B$, the maximum stellar mass depends only weakly on $\alpha_c$, and is independent of this coupling in the limit of massless quarks. However, if it is the value of the chemical potential of quark matter at zero pressure which is held constant, for example at the value corresponding to the stability limit of nucleons against conversion to quark matter, the maximum mass of the strange star is higher by up to 25% for $\alpha_c=0.6$, than for non-interacting quarks, and this may be relevant in the discussion of kHz QPO sources. The maximum mass of a non-rotating strange star could be sufficiently high to allow an orbital frequency as low as 1.0 kHz in the marginally stable orbit. However, for all $\alpha_c<0.6$, the stellar mass cannot exceed $2.6M_\odot$ at any rotational period $\ge1.6 $ms.","['J. L. Zdunik, T. Bulik, W. Kluźniak, P. Haensel, D. Gondek-Rosinska']",,arXiv,2000,,astro-ph,-1,0.0,Other
4259,census baryons dark matter isolated milky waysized elliptical galaxy,"We present a study of the dark and luminous matter in the isolated elliptical galaxy NGC720, based on deep X-ray observations made with Chandra and Suzaku. The gas is reliably measured to ~R2500, allowing us to place good constraints on the enclosed mass and baryon fraction (fb) within this radius (M2500=1.6e12+/-0.2e12 Msun, fb(2500)=0.10+/-0.01; systematic errors are <~20%). The data indicate that the hot gas is close to hydrostatic, which is supported by good agreement with a kinematical analysis of the dwarf satellite galaxies. We confirm a dark matter (DM) halo at ~20-sigma. Assuming an NFW DM profile, our physical model for the gas distribution enables us to obtain meaningful constraints at scales larger than R2500, revealing that most of the baryons are in the hot gas. We find that fb within Rvir is consistent with the Cosmological value, confirming theoretical predictions that a ~Milky Way-mass (Mvir=3.1e12+/-0.4e12 Msun) galaxy can sustain a massive, quasi-hydrostatic gas halo. While fb is higher than the cold baryon fraction typically measured in similar-mass spiral galaxies, both the gas fraction (fg) and fb in NGC720 are consistent with an extrapolation of the trends with mass seen in massive galaxy groups and clusters. After correcting for fg, the entropy profile is close to the self-similar prediction of gravitational structure formation simulations, as observed in galaxy clusters. Finally, we find a strong heavy metal abundance gradient in the ISM similar to those observed in massive galaxy groups.","['Philip J. Humphrey, David A. Buote, Claude R. Canizares, Andrew C. Fabian, Jon M. Miller']",,arXiv,2010,10.1088/0004-637X/729/1/53,astro-ph.CO,3,1.0,"dark, dark matter, matter, detectors, matter annihilation"
4533,farinfrared absorption metaltoinsulator transition holedoped cuprates,"By studying the optical conductivity of BSLCO and YCBCO, we show that the metal-to-insulator transition (MIT) in these hole-doped cuprates is driven by the opening of a small gap at low T in the far infrared. Its width is consistent with the observations of Angle-Resolved Photoemission Spectroscopy in other cuprates, along the nodal line of the k-space. The gap forms as the Drude term turns into a far-infrared absorption, whose peak frequency can be approximately predicted on the basis of a Mott-like transition. Another band in the mid infrared softens with doping but is less sensitive to the MIT.","['S. Lupi, D. Nicoletti, O. Limaj, L. Baldassarre, M. Ortolani, P. Calvani, S. Ono, Yoichi Ando']",,arXiv,2009,,cond-mat.supr-con,0,1.0,"metalinsulator, transition, metalinsulator transition, films, mott"
6742,transient radio emisison sax,"We report on the detection of radio emission from the accretion-powered X-ray millisecond pulsar SAX J1808.4-3658, using the Australia Telescope Compact Array. We detected a ~0.8 mJy source at the position of SAX J1808.4-3658 on 1998 April 27, approximately one day after the onset of a rapid decline in the X-ray flux; no such source was seen on the previous day. We consider this emission to be related to the radio emission from other X-ray binaries, and is most likely associated with an ejection of material from the system. No radio emission was detected at later epochs, indicating that if SAX J1808.4-3658 is a radio pulsar during X-ray quiescence then its monochromatic luminosity must be less than L(1.4 GHz) ~6 mJy/kpc^2.","['B. M. Gaensler, B. W. Stappers, T. J. Getts']",,arXiv,1999,10.1086/312238,astro-ph,-1,0.0,Other
6371,adscft infinite momentum frame,"This paper considers the spacetimes describing pp-waves propagating on extremal non-dilatonic branes. It is shown that an observer moving along a geodesic will experience infinite curvature at the horizon of the brane, which should therefore be regarded as singular. Taking the decoupling limit of these brane-wave spacetimes gives a pp-wave in AdS, the simplest example being the Kaigorodov spacetime. It has been conjectured that gravity in this spacetime is dual to a CFT in the infinite momentum frame with constant momentum density. If correct, this implies that the CFT must resolve the singularity of the bulk spacetime. Evidence in favour of this conjecture is presented. The unbroken conformal symmetries determine the scalar 2-point function up to an arbitrary function of one variable. However, an AdS/CFT calculation shows that this function is constant (to leading order in $1/N^2$) and the result is therefore the same as when the full conformal symmetry is unbroken. This paper also discusses a recently discovered Virasoro symmetry of metrics describing pp-waves in AdS and naked singularities in the Randall-Sundrum scenario.","['D. Brecher, A. Chamblin, H. S. Reall']",Nucl.Phys. B607 (2001) 155-190,arXiv,2000,10.1016/S0550-3213(01)00170-5,hep-th,23,1.0,"adscft, ads, correlators, correspondence, adscft correspondence"
7415,hamiltonian torus actions symplectic orbifolds toric varieties,"In the first part of the paper, we build a foundation for further work on Hamiltonian actions on symplectic orbifolds. Most importantly we prove the orbifold versions of the abelian connectedness and convexity theorems.   In the second half, we prove that compact symplectic orbifolds with completely integrable torus actions are classified by convex simple rational polytopes with a positive integer attached to each facet and that all such orbifolds are algebraic toric varieties.","['Eugene Lerman, Susan Tolman']",,arXiv,1995,,dg-ga,-1,0.0,Other
4976,finalstate interactions superscaling semirelativistic approach quasielastic electron neutrino scattering,"The semi-relativistic approach to electron and neutrino quasielastic scattering from nuclei is extended to include final-state interactions. Starting with the usual non-relativistic continuum shell model, the problem is relativized by using the semi-relativistic expansion of the current in powers of the initial nucleon momentum and relativistic kinematics. Two different approaches are considered for the final-state interactions: the Smith-Wambach 2p-2h damping model and the Dirac-equation-based potential extracted from a relativistic mean-field plus the Darwin factor. Using the latter the scaling properties of $(e,e')$ and $(\nu_\mu,\mu^-)$ cross sections for intermediate momentum transfers are investigated.","['J. E. Amaro, M. B. Barbaro, J. A. Caballero, T. W. Donnelly, J. M. Udias']","Phys.Rev.C75:034613,2007",arXiv,2006,10.1103/PhysRevC.75.034613,nucl-th,7,1.0,"scattering, polarized, electron scattering, relativistic, electron"
3880,missing lensed images galaxy disk mass cxocy,"The CXOCY J220132.8-320144 system consists of an edge-on spiral galaxy lensing a background quasar into two bright images. Previous efforts to constrain the mass distribution in the galaxy have suggested that at least one additional image must be present (Castander et al. 2006). These extra images may be hidden behind the disk which features a prominent dust lane. We present and analyze Hubble Space Telescope (HST) observations of the system. We do not detect any extra images, but the observations further narrow the observable parameters of the lens system. We explore a range of models to describe the mass distribution in the system and find that a variety of acceptable model fits exist. All plausible models require 2 magnitudes of dust extinction in order to obscure extra images from detection, and some models may require an offset between the center of the galaxy and the center of the dark matter halo of 1 kiloparsec. Currently unobserved images will be detectable by future James Webb Space Telescope (JWST) observations and will provide strict constraints on the fraction of mass in the disk.","['Jacqueline Chen, Samuel K. Lee, Francisco-Javier Castander, José Maza, Paul L. Schechter']",,arXiv,2012,10.1088/0004-637X/769/1/81,astro-ph.CO,71,1.0,"lens, acs, acs survey, galaxies, earlytype"
2579,rprocess alliance comprehensive abundance analysis metalpoor star extreme rprocess enhancement euh,"We present a detailed abundance analysis of the bright (V = 9.02), metal-poor ([Fe/H] = -1.47 +/- 0.08) field red horizontal-branch star HD 222925, which was observed as part of an ongoing survey by the R-Process Alliance. We calculate stellar parameters and derive abundances for 46 elements based on 901 lines examined in a high-resolution optical spectrum obtained using the Magellan Inamori Kyocera Echelle spectrograph. We detect 28 elements with 38 <= Z <= 90; their abundance pattern is a close match to the Solar r-process component. The distinguishing characteristic of HD 222925 is an extreme enhancement of r-process elements ([Eu/Fe] = +1.33 +/- 0.08, [Ba/Eu] = -0.78 +/- 0.10) in a moderately metal-poor star, so the abundance of r-process elements is the highest ([Eu/H] = -0.14 +/- 0.09) in any known r-process-enhanced star. The abundance ratios among lighter (Z <= 30) elements are typical for metal-poor stars, indicating that production of these elements was dominated by normal Type II supernovae, with no discernible contributions from Type Ia supernovae or asymptotic giant branch stars. The chemical and kinematic properties of HD 222925 suggest it formed in a low-mass dwarf galaxy, which was enriched by a high-yield r-process event before being disrupted by interaction with the Milky Way.","['Ian U. Roederer, Charli M. Sakari, Vinicius M. Placco, Timothy C. Beers, Rana Ezzeddine, Anna Frebel, Terese T. Hansen']",,arXiv,2018,10.3847/1538-4357/aadd92,astro-ph.SR,81,1.0,"metalpoor, metalpoor stars, rprocess, rprocess alliance, alliance"
7115,interference fragmentation functions nucleons transversity,"We introduce twist-two quark interference fragmentation functions in helicity density matrix formalism and study their physical implications. We show how the nucleon's transversity distribution can be probed through the final state interaction between two mesons ($\pi^+\pi^-$, $K\bar K$, or $\pi K$) produced in the current fragmentation region in deep inelastic scattering on a transversely polarized nucleon.","['R. L. Jaffe, Xuemin Jin, Jian Tang']","Phys.Rev.Lett.80:1166-1169,1998",arXiv,1997,10.1103/PhysRevLett.80.1166,hep-ph,19,1.0,"nucleon, structure functions, functions, structure, nucleons"
1612,transverse momentum transverse momentum distributions mit bag model,"The typical transverse momentum of a quark in the proton is a basic property of any QCD based model of nucleon structure. However, calculations in phenomenological models typically give rather small values of transverse momenta, which are difficult to reconcile with the larger values observed in high energy experiments such as Drell-Yan reactions and Semi-inclusive deep inelastic scattering. In this letter we calculate the leading twist transverse momentum dependent distribution functions (TMDs) using a generalization of the Adelaide group's relativistic formalism that has previously given good fits to the parton distributions. This enables us to examine the $k_{T}$ dependence of the TMDs in detail, and determine typical widths of these distributions. These are found to be significantly larger than those of previous calculations. We then use TMD factorization in order to evolve these distributions up to experimental scales where we can compare with data on $\langle k_{T} \rangle$ and $\langle k^{2}_{T} \rangle$. Our distributions agree well with this data.","['A. I. Signal, F. G. Cao']",,arXiv,2021,10.1016/j.physletb.2022.136898,hep-ph,-1,0.0,Other
4128,finite temperature casimir effect massive fermionic fields presence compact dimensions,"We consider the finite temperature Casimir effect of a massive fermionic field confined between two parallel plates, with MIT bag boundary conditions on the plates. The background spacetime is $M^{p+1}\times T^q$ which has $q$ dimensions compactified to a torus. On the compact dimensions, the field is assumed to satisfy periodicity boundary conditions with arbitrary phases. Both the high temperature and the low temperature expansions of the Casimir free energy and the force are derived explicitly. It is found that the Casimir force acting on the plates is always attractive at any temperature regardless of the boundary conditions assumed on the compact torus. The asymptotic limits of the Casimir force in the small plate separation limit are also obtained.","['F. S. Khoo, L. P. Teo']",Phys. Lett. B 703 (2011). 199-207,arXiv,2011,10.1016/j.physletb.2011.07.072,hep-th,24,0.9015012487159918,"casimir, casimir effect, fermionic, casimir energy, fermionic casimir"
6047,noncommutative cocycle seibergwitten map,"We show that the Seiberg-Witten map for a noncommutative gauge theory involves a noncommutative 1-cocycle. The cocycle condition enforces a consistency requirement, which has been previously derived.","['R. Jackiw, S. -Y. Pi']",Phys.Lett. B534 (2002) 181-184,arXiv,2002,10.1016/S0370-2693(02)01694-5,hep-th,70,1.0,"noncommutative, cohomology, noncommuting coordinates, noncommuting, coordinates"
7625,evolutionary learning artificial life system avida,"We present a new tierra-inspired artificial life system with local interactions and two-dimensional geometry, based on an update mechanism akin to that of 2D cellular automata. We find that the spatial geometry is conducive to the development of diversity and thus improves adaptive capabilities. We also demonstrate the adaptive strength of the system by breeding cells with simple computational abilities, and study the dependence of this adaptability on mutation rate and population size.","['Chris Adami, C. Titus Brown']",,arXiv,1994,,adap-org,10,1.0,"control, planning, evolutionary, dynamic, robotics"
2413,measurement moller scattering mev,"Moller scattering is one of the most fundamental processes in QED. Understanding it to high precision is necessary for a variety of modern nuclear and particle physics experiments. In a recent calculation, existing soft-photon radiative corrections were combined with new hard-photon bremsstrahlung calculations to take into account the effect of photon emission at any photon energy, where the electron mass was included at all steps. To test the calculation, an experiment was carried out using the 3 MV Van de Graaff electrostatic accelerator at the MIT High Voltage Research Laboratory. Momentum spectra at three scattering angles at an incident electron energy of 2.5 MeV are reported here, and compared to the simulated radiative Moller spectra, based on our previous calculation. Good agreement between the measurements and our calculation is observed in the momentum spectrum at the three angles.","['C. S. Epstein, R. Johnston, S. Lee, J. C. Bernauer, R. Corliss, K. Dow, P. Fisher, I. Friscic, D. Hasell, R. G. Milner, P. Moran, S. G. Steadman, Y. Wang, J. Dodge, E. Ihloff, J. Kelsey, C. Vidal, C. M. Cooke']","Phys. Rev. D 102, 012006 (2020)",arXiv,2019,10.1103/PhysRevD.102.012006,nucl-ex,7,0.7875250434336243,"scattering, polarized, electron scattering, relativistic, electron"
4992,mean field effects quarkgluon plasma,A transport model based on the mean free path approach for an interacting meson system at finite temperatures is discussed. A transition to a quark gluon plasma is included within the framework of the MIT bag model. The results obtained compare very well with Lattice QCD calculations when we include a mean field in the QGP phase due to the Debye color screening. In particular the cross over to the QGP at about 175 MeV temperature is nicely reproduced. We also discuss a possible scenario for hadronization which is especially important for temperatures below the QGP phase transition.,"['Zhi Guang Tan, A. Bonasera']","Nucl.Phys.A784:368-375,2007",arXiv,2006,10.1016/j.nuclphysa.2006.11.051,nucl-th,37,1.0,"plasma, quarkgluon plasma, quarkgluon, coupled, gluon plasma"
3617,highdensity twodimensional small polaron gas deltadoped mott insulator,"Heterointerfaces in complex oxide systems open new arenas in which to test models of strongly correlated material, explore the role of dimensionality in metal-insulator-transitions (MITs) and small polaron formation. Close to the quantum critical point Mott MITs depend on band filling controlled by random disordered substitutional doping. Delta-doped Mott insulators are potentially free of random disorder and introduce a new arena in which to explore the effect of electron correlations and dimensionality. Epitaxial films of the prototypical Mott insulator GdTiO3 are delta-doped by substituting a single (GdO)+1 plane with a monolayer of charge neutral SrO to produce a two-dimensional system with high planar doping density. Unlike metallic SrTiO3 quantum wells in GdTiO3 the single SrO delta-doped layer exhibits thermally activated DC and optical conductivity that agree in a quantitative manner with predictions of small polaron transport but with an extremely high two-dimensional density of polarons, ~ 7E14 cm-2","['Daniel G. Ouellette, Pouya Moetakef, Tyler A. Cain, Jack Y. Zhang, Susanne Stemmer, David Emin, S. James Allen']","Scientific Reports Vol. 3, 3284 (2013)",arXiv,2014,10.1038/srep03284,cond-mat.str-el,0,1.0,"metalinsulator, transition, metalinsulator transition, films, mott"
606,patsma parameter autotuning shared memory algorithms,"Programs with high levels of complexity often face challenges in adjusting execution parameters, particularly when these parameters vary based on the execution context. These dynamic parameters significantly impact the program's performance, such as loop granularity, which can vary depending on factors like the execution environment, program input, or the choice of compiler. Given the expensive nature of testing each case individually, one viable solution is to automate parameter adjustments using optimization methods. This article introduces PATSMA, a parameter auto-tuning tool that leverages Coupled Simulated Annealing (CSA) and Nelder-Mead (NM) optimization methods to fine-tune existing parameters in an application. We demonstrate how auto-tuning can contribute to the real-time optimization of parallel algorithms designed for shared memory systems. PATSMA is a C++ library readily available under the MIT license.","['Joao B. Fernandes, Felipe H. S. da Silva, Samuel Xavier-de-Souza, Italo A. S. Assis']","SoftwareX, Volume 27, 2024, 101789",arXiv,2024,10.1016/j.softx.2024.101789,cs.DC,13,0.5032115711242665,"hpc, big data, data, optimization, big"
5289,correlations collisions sqrts gev,"We describe a comprehensive survey of two-particle correlations from p-p collisions at $\sqrt{s} = 200$ GeV. Correlations on transverse rapidity $y_t$ are separated into a soft component (string fragments) and a hard component (parton fragments). Fragment correlations on transverse rapidity $y_t$ are compared to fragmentation functions on logarithmic momentum variable $\xi$. Cuts on transverse rapidity isolate angular correlations on $(\eta,\phi)$ for the two components. Hard-component angular correlations are compared to results from conventional leading-particle jet analysis. Angular correlations for low-$p_t$ fragments, corresponding to low-$Q^2$ parton scattering, reveal a large asymmetry about the jet thrust axis.","['R Jefferson Porter, Thomas A Trainor']","J.Phys.Conf.Ser.27:98-107,2005",arXiv,2005,10.1088/1742-6596/27/1/011,hep-ph,56,1.0,"collisions, heavy ion, ion, ion collisions, heavy"
3699,lattice qcd calculation form factors describing rare decays ell ell ell ell,"The rare decays $B^0 \to K^{*0} \mu^+ \mu^-$ and $B_s \to \phi \mu^+ \mu^-$ are now being observed with enough precision to test Standard Model predictions. A full understanding of these decays requires accurate determinations of the corresponding hadronic form factors. Here we present results of lattice QCD calculations of the $B \to K^*$ and $B_s \to \phi$ form factors; we also determine the form factors relevant for the tree-level decays $B_s \to K^* \ell \nu$. We use full-QCD configurations including 2+1 flavors of sea quarks using an improved staggered action, and we employ lattice non-relativistic QCD to describe the bottom quark.","['Ronald R. Horgan, Zhaofeng Liu, Stefan Meinel, Matthew Wingate']","Phys. Rev. D 89, 094501 (2014)",arXiv,2013,10.1103/PhysRevD.89.094501,hep-lat,65,1.0,"form factors, factors, form, lattice qcd, factors lattice"
1469,next generation observatories report dawn workshop october,"The workshop Dawn VI: Next Generation Observatories took place online over three days, 5-7 October, 2021. More than 200 physicists and astronomers attended to contribute to, and learn from, a discussion of next-generation ground-based gravitational-wave detectors. The program was centered on the next generation of ground-based gravitational-wave observatories and their synergy with the greater landscape of scientific observatories of the 2030s. Cosmic Explorer (CE), a concept developed with US National Science Foundation support, was a particular focus; Einstein Telescope (ET), the European next generation concept, is an important complement and partner in forming a network. The concluding summary of the meeting expressed the sentiment that the observational science accessible to CE and ET, also in combination with data from other non-GW observatories, will stimulate a very broad community of analysts and yield insights which are exciting given the access to GWs from the entire universe. The need, and desire, for closer collaboration between ET and CE was expressed; a three-detector network is optimal for delivering much of the science. The science opportunities afforded by CE and ET are broad and compelling, impacting a wide range of disciplines in physics and high energy astrophysics. There was a consensus that CE is a concept that can deliver the promised science. A strong endorsement of Cosmic Explorer, as described in the CE Horizon Study, is a primary outcome of DAWN VI.","['D. H. Shoemaker, Stefan Ballmer, Matteo Barsuglia, E. Berger, Emanuele Berti, Duncan A. Brown, Poonam Chandra, Matthew Evans, Ke Fang, Wen-fai Fong, Andreas Freise, Peter Fritschel, Jenny Greene, C. J. Horowitz, Jeff Kissel, Brian Lantz, Paul D. Lasky, Harald Lueck, M. Coleman Miller, Alexander H. Nitz, David Ottaway, Hiranya V. Peiris, Michele Punturo, D. H. Reitze, Gary H. Sanders, B. S. Sathyaprakash, Daniel Sigg, Bram Slagmolen, S. J. Smartt, Joshua R. Smith, Andrew W. Steiner, Eleonora Troja, V. Ashley Villar, Rainer Weiss, Sidney C. Wolff, Jim Yeck']",,arXiv,2021,,astro-ph.IM,-1,0.0,Other
6590,duality weyl symmetry brane configurations,"Extending earlier results on the duality symmetries of three-brane probe theories we define the duality subgroup of SL(2,Z) as the symmetry group of the background 7-branes configurations. We establish that the action of Weyl reflections is implemented on junctions by brane transpositions that amount to exchanging branes that can be connected by open strings. This enables us to characterize duality groups of brane configurations by a map to the symmetry group of the Dynkin diagram. We compute the duality groups and their actions for all localizable 7-brane configurations. Surprisingly, for the case of affine configurations there are brane transpositions leaving them invariant but acting nontrivially on the charges of junctions.","['Tamas Hauer, Amer Iqbal, Barton Zwiebach']",JHEP 0009 (2000) 042,arXiv,2000,10.1088/1126-6708/2000/09/042,hep-th,49,0.7095004486338332,"brane, branes, intersecting, brane box, brane configurations"
